model,project,failure_stage,failure_type,exception_type,exception_msg,returncode,elapsed_time_s,avg_memory_mb,avg_cpu_percent,passed,failed,skipped,total,functional_score,timestamp,stdout_excerpt,stdout_sha1,stdout_len
claude-3.7-sonnet-20250219-thinking,Humanize,pre-test,unknown_failure,,,5.0,1.536997,31.12,100.0,0,0,1,1,0.0,2026-01-01 18:47:55,"
1 skipped in 0.15s
",c5b93e95dac752b922f78a9473a84b272945e75e,20
claude-3.7-sonnet-20250219-thinking,Imageio,in-test,runtime_exception,,,124.0,60.057415,45.57,0.22,0,1,0,1,0.0,2026-01-01 18:50:51,"==== FAILURES ===================================
_________________ test_png_roundtrip_with_imread_and_imwrite __________________

tmp_path = WindowsPath('C:/Users/86152/AppData/Local/Temp/pytest-of-86152/pytest-437/test_png_roundtrip_with_imread0')

    def test_png_roundtrip_with_imread_and_imwrite(tmp_path: Path) -> None:
        """"""Exercise a simple PNG roundtrip and verify image shape and data.""""""
        img = _make_color_image()
        path = tmp_path / ""test.png""
    
>       iio.imwrite(path, img)

tests\Imageio\functional_test.py:85: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
repositories\Imageio\imageio\v3.py:139: in imwrite
    with imopen(
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

uri = WindowsPath('C:/Users/86152/AppData/Local/Temp/pytest-of-86152/pytest-437/test_png_roundtrip_with_imread0/test.png')
io_mode = 'w', plugin = None, extension = None, format_hint = None
legacy_mode = False, kwargs = {}
request = <imageio.core.request.Request object at 0x000001F6CDA6F3A0>
source = WindowsPath('C:/Users/86152/AppData/Local/Temp/pytest-of-86152/pytest-437/test_png_roundtrip_with_imread0/test.png')

    def imopen(
        uri,
        io_mode,
        *,
        plugin=None,
        extension=None,
        format_hint=None,
        legacy_mode=False,
        **kwargs,
    ):
        """"""Open an ImageResource.
    
        .. warning::
            This warning is for pypy users. If you are not using a context manager,
            remember to deconstruct the returned plugin to avoid leaking the file
            handle to an unclosed file.
    
        Parameters
        ----------
        uri : str or pathlib.Path or bytes or file or Request
            The :doc:`ImageResource <../../user_guide/requests>` to load the
            image from.
        io_mode : str
            The mode in which the file is opened. Possible values are::
    
                ``r`` - open the file for reading
                ``w`` - open the file for writing
    
            Depreciated since v2.9:
            A second character can be added to give the reader a hint on what
            the user expects. This will be ignored by new plugins and will
            only have an effect on legacy plugins. Possible values are::
    
                ``i`` for a single image,
                ``I`` for multiple images,
                ``v`` for a single volume,
                ``V`` for multiple volumes,
                ``?`` for don't care
    
        plugin : str, Plugin, or None
            The plugin to use. If set to None imopen will perform a
            search for a matching plugin. If not None, this takes priority over
            the provided format hint.
        extension : str
            If not None, treat the provided ImageResource as if it had the given
            extension. This affects the order in which backends are considered, and
            when writing this may also influence the format used when encoding.
        format_hint : str
            Deprecated. Use `extension` instead.
        legacy_mode : bool
            If true use the v2 behavior when searching for a suitable
            plugin. This will ignore v3 plugins and will check ``plugin``
            against known extensions if no plugin with the given name can be found.
        **kwargs : Any
            Additional keyword arguments will be passed to the plugin upon
            construction.
    
        Notes
        -----
        Registered plugins are controlled via the ``known_plugins`` dict in
        ``imageio.config``.
    
        Passing a ``Request`` as the uri is only supported if ``legacy_mode``
        is ``True``. In this case ``io_mode`` is ignored.
    
        Using the kwarg ``format_hint`` does not enforce the given format. It merely
        provides a `hint` to the selection process and plugin. The selection
        processes uses this hint for optimization; however, a plugin's",2c2240b3913882ca2c9f6211063ae1abef5a1340,18669
claude-3.7-sonnet-20250219-thinking,Lifelines,pre-test,unknown_failure,,,5.0,3.870162,93.56,91.3,0,0,1,1,0.0,2026-01-01 18:53:01,"
1 skipped in 2.16s
",a85097b9d72205c87937b39cf1ccb8649746055a,20
claude-3.7-sonnet-20250219-thinking,Loguru,in-test,assertion_failure,TypeError,add() got an unexpected keyword argument 'colorize',1.0,2.00945,16.16,49.15,2,9,0,11,0.1818,2026-01-01 18:54:39,"==== FAILURES ===================================
______________________ test_basic_levels_and_formatting _______________________

    def test_basic_levels_and_formatting() -> None:
>       log, buf = make_buffer_logger(fmt=""{level}:{message}"", level=""DEBUG"")

tests\Loguru\functional_test.py:98: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

fmt = '{level}:{message}', level = 'DEBUG'

    def make_buffer_logger(
        fmt: str = ""{level}:{message}"",
        level: str = ""DEBUG"",
        *,
        colorize: bool = False,
        serialize: bool = False,
        filter_: Callable[..., bool] = None,
    ) -> Tuple[""logger.__class__"", io.StringIO]:
        """"""Create a logger configured with a single StringIO sink (happy-path).""""""
        buf = io.StringIO()
        logger.remove()
        add_kwargs = {""format"": fmt, ""level"": level, ""colorize"": colorize, ""serialize"": serialize}
        if filter_ is not None:
            add_kwargs[""filter""] = filter_
>       logger.add(buf, **add_kwargs)
E       TypeError: add() got an unexpected keyword argument 'colorize'

tests\Loguru\functional_test.py:85: TypeError
____________________________ test_level_filtering _____________________________

    def test_level_filtering() -> None:
>       log, buf = make_buffer_logger(fmt=""{level}:{message}"", level=""INFO"")

tests\Loguru\functional_test.py:112: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

fmt = '{level}:{message}', level = 'INFO'

    def make_buffer_logger(
        fmt: str = ""{level}:{message}"",
        level: str = ""DEBUG"",
        *,
        colorize: bool = False,
        serialize: bool = False,
        filter_: Callable[..., bool] = None,
    ) -> Tuple[""logger.__class__"", io.StringIO]:
        """"""Create a logger configured with a single StringIO sink (happy-path).""""""
        buf = io.StringIO()
        logger.remove()
        add_kwargs = {""format"": fmt, ""level"": level, ""colorize"": colorize, ""serialize"": serialize}
        if filter_ is not None:
            add_kwargs[""filter""] = filter_
>       logger.add(buf, **add_kwargs)
E       TypeError: add() got an unexpected keyword argument 'colorize'

tests\Loguru\functional_test.py:85: TypeError
_______________________ test_log_method_with_level_name _______________________

    def test_log_method_with_level_name() -> None:
>       log, buf = make_buffer_logger(fmt=""{level}:{message}"", level=""DEBUG"")

tests\Loguru\functional_test.py:123: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

fmt = '{level}:{message}', level = 'DEBUG'

    def make_buffer_logger(
        fmt: str = ""{level}:{message}"",
        level: str = ""DEBUG"",
        *,
        colorize: bool = False,
        serialize: bool = False,
        filter_: Callable[..., bool] = None,
    ) -> Tuple[""logger.__class__"", io.StringIO]:
        """"""Create a logger configured with a single StringIO sink (happy-path).""""""
        buf = io.StringIO()
        logger.remove()
        add_kwargs = {""format"": fmt, ""level"": level, ""colorize"": colorize, ""serialize"": serialize}
        if filter_ is not None:
            add_kwargs[""filter""] = filter_
>       logger.add(buf, **add_kwargs)
E       TypeError: add() got an unexpected keyword argument 'colorize'

tests\Loguru\functional_test.py:85: TypeError
_______________________ test_bind_extra_renders_fields ________________________

    def test_bind_extra_renders_fields() -> None:
>       log, buf = make_buffer_logger(fmt=""{level}:{message} user={extra[user]} req={extra[request_id]}"")

tests\Loguru\functional_test.py:134: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

fmt = '{level}:{message} user={extra[user]} req={extra[request_id]}'
level = 'DEBUG'

    def make_buffer_logger(
        fmt: str = ""{level}:{message}"",
        level: str = ""DEBUG"",
        *,
        colorize: bool = False,
        serialize: bool = False,
        filter_: Callable",be997e7ae6fb89fd2926227c606bd13810d171a9,11039
claude-3.7-sonnet-20250219-thinking,Mailpile,pre-test,import_error,ModuleNotFoundError,No module named 'mailpile.safe_popen',2.0,2.560232,35.98,74.5,0,0,0,1,0.0,2026-01-01 18:56:28,"====
_____________ ERROR collecting tests/Mailpile/functional_test.py ______________
ImportError while importing test module 'D:\桌面\RealAppCodeBench_generic_eval\tests\Mailpile\functional_test.py'.
Hint: make sure your test modules/packages have valid Python names.
Traceback:
C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\importlib\__init__.py:127: in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
tests\Mailpile\functional_test.py:176: in <module>
    from mailpile.safe_popen import PIPE, Popen, Safe_Pipe  # type: ignore
E   ModuleNotFoundError: No module named 'mailpile.safe_popen'
=========================== short test summary info ===========================
ERROR tests/Mailpile/functional_test.py
!!!!!!!!!!!!!!!!!!! Interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!!
1 error in 1.15s
",c5985a65f1222cd5c295b53aa60bc85c6db94d55,925
claude-3.7-sonnet-20250219-thinking,Markdown,in-test,assertion_failure,AssertionError,assert '<hr' in '<p>Paragraph above</p>\n<p>---</p>\n<p>Paragraph below</p>',1.0,1.918738,33.06,100.0,7,3,9,19,0.3684,2026-01-01 18:57:44,"==== FAILURES ===================================
____________________________ test_links_and_images ____________________________

    def test_links_and_images() -> None:
        src = textwrap.dedent(
            """"""
            A [link](https://example.com) and
            an image: ![alt text](https://example.com/image.png)
            """"""
        )
        html = markdown.markdown(src)
        norm = normalize_html(html)
    
        assert ""<a "" in norm and ""</a>"" in norm
        assert 'href=""https://example.com""' in norm
>       assert ""<img "" in norm
E       assert '<img ' in '<p>A <a href=""https://example.com"">link</a> and\nan image: !<a href=""https://example.com/image.png"">alt text</a></p>'

tests\Markdown\functional_test.py:191: AssertionError
_________________ test_html_escaping_in_text_but_not_in_code __________________

    def test_html_escaping_in_text_but_not_in_code() -> None:
        src = textwrap.dedent(
            """"""
            Use <b>raw HTML</b> here.
    
            ```
            literal <b> tag in code block
            ```
            """"""
        )
        html = markdown.markdown(src)
        norm = normalize_html(html)
    
>       assert ""<b>"" in norm
E       AssertionError: assert '<b>' in '<p>Use &lt;b&gt;raw HTML&lt;/b&gt; here.</p>\n<pre><code>literal &lt;b&gt; tag in code block</code></pre>'

tests\Markdown\functional_test.py:209: AssertionError
_______________________ test_horizontal_rule_renders_hr _______________________

    def test_horizontal_rule_renders_hr() -> None:
        src = textwrap.dedent(
            """"""
            Paragraph above
    
            ---
    
            Paragraph below
            """"""
        )
        html = markdown.markdown(src)
        norm = normalize_html(html)
    
>       assert ""<hr"" in norm
E       AssertionError: assert '<hr' in '<p>Paragraph above</p>\n<p>---</p>\n<p>Paragraph below</p>'

tests\Markdown\functional_test.py:272: AssertionError
=========================== short test summary info ===========================
FAILED tests/Markdown/functional_test.py::test_links_and_images - assert '<im...
FAILED tests/Markdown/functional_test.py::test_html_escaping_in_text_but_not_in_code
FAILED tests/Markdown/functional_test.py::test_horizontal_rule_renders_hr - A...
3 failed, 7 passed, 9 skipped in 0.51s
",dc3c8782e3e5ed1eceab7a2223aac2efaaffff40,2437
claude-3.7-sonnet-20250219-thinking,Mitmproxy,in-test,assertion_failure,AssertionError,Failed: DID NOT RAISE <class 'ModuleNotFoundError'>,1.0,1.881317,31.77,102.6,8,3,0,11,0.7273,2026-01-01 18:59:18,"==== FAILURES ===================================
________________ test_009_proxy_mode_specs_mentions_ProxyMode _________________

    def test_009_proxy_mode_specs_mentions_ProxyMode():
        """"""
        Anchor: mitmproxy.proxy.mode_specs is part of the CLI import chain.
        Runtime import may require mitmproxy_rs; we assert the file contains ProxyMode constructs.
        """"""
        pkg = _mitmproxy_pkg_dir()
        ms_py = pkg / ""proxy"" / ""mode_specs.py""
>       assert ms_py.is_file()
E       AssertionError: assert False
E        +  where False = is_file()
E        +    where is_file = WindowsPath('D:/桌面/RealAppCodeBench_generic_eval/generation/Mitmproxy/mitmproxy/proxy/mode_specs.py').is_file

tests\Mitmproxy\functional_test.py:156: AssertionError
_________ test_010_conditional_import_http_module_depends_on_OpenSSL __________

    def test_010_conditional_import_http_module_depends_on_OpenSSL():
        """"""
        Importing mitmproxy.http may require pyOpenSSL (OpenSSL module) through mitmproxy.certs.
        If OpenSSL is installed, import must succeed.
        If not installed, import must fail with ModuleNotFoundError mentioning OpenSSL.
        """"""
        _prepend_import_path()
        have_openssl = _has_module(""OpenSSL"")
        if have_openssl:
            import mitmproxy.http  # noqa: F401
        else:
            with pytest.raises(ModuleNotFoundError) as ei:
>               import mitmproxy.http  # noqa: F401
E               Failed: DID NOT RAISE <class 'ModuleNotFoundError'>

tests\Mitmproxy\functional_test.py:173: Failed
_______ test_011_conditional_import_tools_main_depends_on_mitmproxy_rs ________

    def test_011_conditional_import_tools_main_depends_on_mitmproxy_rs():
        """"""
        Importing mitmproxy.tools.main currently pulls in mitmproxy.proxy.mode_specs,
        which imports mitmproxy_rs. If mitmproxy_rs is installed, import should succeed.
        Otherwise, it should fail with ModuleNotFoundError mentioning mitmproxy_rs.
        """"""
        _prepend_import_path()
        have_rs = _has_module(""mitmproxy_rs"")
        if have_rs:
            from mitmproxy.tools import main as tools_main  # noqa: F401
            assert hasattr(tools_main, ""mitmdump"")
        else:
            with pytest.raises(ModuleNotFoundError) as ei:
>               from mitmproxy.tools import main as tools_main  # noqa: F401
E               Failed: DID NOT RAISE <class 'ModuleNotFoundError'>

tests\Mitmproxy\functional_test.py:190: Failed
=========================== short test summary info ===========================
FAILED tests/Mitmproxy/functional_test.py::test_009_proxy_mode_specs_mentions_ProxyMode
FAILED tests/Mitmproxy/functional_test.py::test_010_conditional_import_http_module_depends_on_OpenSSL
FAILED tests/Mitmproxy/functional_test.py::test_011_conditional_import_tools_main_depends_on_mitmproxy_rs
3 failed, 8 passed in 0.53s
",06bf97c301e114625a734336749d3bdd72fd951f,3013
claude-3.7-sonnet-20250219-thinking,Mutagen,pre-test,unknown_failure,,,5.0,1.462137,30.45,97.7,0,0,1,1,0.0,2026-01-01 19:01:12,"
1 skipped in 0.11s
",75923eec7092d4a8427af710fe49bcf2a0b64e5b,20
claude-3.7-sonnet-20250219-thinking,Pendulum,pre-test,unknown_failure,,,5.0,1.43618,30.59,101.2,0,0,1,1,0.0,2026-01-01 19:03:07,"
1 skipped in 0.12s
",2c297eff6659b1c3f522bd1a20de05b2bdd71aca,20
claude-3.7-sonnet-20250219-thinking,Pygments,in-test,test_failure,,,1.0,0.390103,14.36,100.1,0,1,0,1,0.0,2026-01-01 19:05:35,"Traceback (most recent call last):
  File ""C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\runpy.py"", line 188, in _run_module_as_main
    mod_name, mod_spec, code = _get_module_details(mod_name, _Error)
  File ""C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\runpy.py"", line 147, in _get_module_details
    return _get_module_details(pkg_main_name, error)
  File ""C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\runpy.py"", line 111, in _get_module_details
    __import__(pkg_name)
  File ""C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\site-packages\pytest\__init__.py"", line 8, in <module>
    from _pytest._code import ExceptionInfo
  File ""C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\site-packages\_pytest\_code\__init__.py"", line 5, in <module>
    from .code import Code
  File ""C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\site-packages\_pytest\_code\code.py"", line 44, in <module>
    from _pytest._io import TerminalWriter
  File ""C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\site-packages\_pytest\_io\__init__.py"", line 3, in <module>
    from .terminalwriter import get_terminal_width
  File ""C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\site-packages\_pytest\_io\terminalwriter.py"", line 13, in <module>
    import pygments
  File ""D:\桌面\RealAppCodeBench_generic_eval\generation\Pygments\pygments\__init__.py"", line 12, in <module>
    from pygments.lex import lex
ImportError: cannot import name 'lex' from 'pygments.lex' (D:\桌面\RealAppCodeBench_generic_eval\generation\Pygments\pygments\lex.py)
",8daaca5481814e655e1f0d22dc6a75ade28f2924,1603
claude-3.7-sonnet-20250219-thinking,PyJWT,in-test,runtime_exception,TypeError,Object of type datetime is not JSON serializable,1.0,1.863816,33.77,100.0,5,5,1,11,0.4545,2026-01-01 19:06:37,"==== FAILURES ===================================
_____________________ test_hs512_encode_decode_roundtrip ______________________

    def test_hs512_encode_decode_roundtrip() -> None:
        payload = {""scope"": [""read"", ""write""], ""active"": True}
>       decoded = _encode_decode(payload, key=""secret"", algorithm=""HS512"")

tests\PyJWT\functional_test.py:148: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
tests\PyJWT\functional_test.py:130: in _encode_decode
    token = _normalize_token(jwt.encode(payload, key, algorithm=algorithm))
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

payload = {'active': True, 'scope': ['read', 'write']}, key = 'secret'
algorithm = 'HS512', kwargs = {}

    def encode(
        payload: Dict[str, Any],
        key: str,
        algorithm: str = ""HS256"",
        **kwargs
    ) -> str:
        """"""
        Encode a JWT with the given payload, key and algorithm.
    
        Args:
            payload: The JWT payload to encode.
            key: The secret key used for signing.
            algorithm: The algorithm to use for signing. Currently only HS256 is supported.
            **kwargs: Additional options (not used in this implementation).
    
        Returns:
            A string representing the encoded JWT.
        """"""
        if algorithm != ""HS256"":
>           raise NotImplementedError(f""Algorithm {algorithm} not supported"")
E           NotImplementedError: Algorithm HS512 not supported

generation\PyJWT\jwt\api_jwt.py:41: NotImplementedError
_______________ test_encode_decode_with_datetime_exp_in_future ________________

    def test_encode_decode_with_datetime_exp_in_future() -> None:
        exp_dt = _fixed_dt_utc(2099, 1, 1, 0, 0, 0)
        payload = {""sub"": ""u-123"", ""exp"": exp_dt}
>       decoded = _encode_decode(payload, key=""secret"", algorithm=""HS256"")

tests\PyJWT\functional_test.py:163: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
tests\PyJWT\functional_test.py:130: in _encode_decode
    token = _normalize_token(jwt.encode(payload, key, algorithm=algorithm))
generation\PyJWT\jwt\api_jwt.py:48: in encode
    payload_part = base64url_encode(json.dumps(payload, separators=(',', ':')).encode('utf-8'))
C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\json\__init__.py:234: in dumps
    return cls(
C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\json\encoder.py:199: in encode
    chunks = self.iterencode(o, _one_shot=True)
C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\json\encoder.py:257: in iterencode
    return _iterencode(o, 0)
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

self = <json.encoder.JSONEncoder object at 0x00000222DC077CD0>
o = datetime.datetime(2099, 1, 1, 0, 0, tzinfo=datetime.timezone.utc)

    def default(self, o):
        """"""Implement this method in a subclass such that it returns
        a serializable object for ``o``, or calls the base implementation
        (to raise a ``TypeError``).
    
        For example, to support arbitrary iterators, you could
        implement default like this::
    
            def default(self, o):
                try:
                    iterable = iter(o)
                except TypeError:
                    pass
                else:
                    return list(iterable)
                # Let the base class default method raise the TypeError
                return JSONEncoder.default(self, o)
    
        """"""
>       raise TypeError(f'Object of type {o.__class__.__name__} '
                        f'is not JSON serializable')
E       TypeError: Object of type datetime is not JSON serializable

C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\json\encoder.py:179: TypeError
________________ test_encode_decode_with_datetime_nbf_in_past _________________

    def test_encode_decode_with_datetime_nbf_in_past() -> None:
        nbf_dt = _fixed_dt_utc(2000, 1, 1, 0, ",dd6648d0f4dfc6bac2b91b9019ab3e53024a56c7,9566
