phase,project,model,reruns,functional_score_mean,functional_score_std,functional_score_cv,functional_score_p05,functional_score_p95,non_functional_score_mean,non_functional_score_std,non_functional_score_cv,non_functional_score_p05,non_functional_score_p95,maintainability_mean,maintainability_std,maintainability_cv,maintainability_p05,maintainability_p95,security_mean,security_std,security_cv,security_p05,security_p95,robustness_mean,robustness_std,robustness_cv,robustness_p05,robustness_p95,performance_mean,performance_std,performance_cv,performance_p05,performance_p95,resource_mean,resource_std,resource_cv,resource_p05,resource_p95,perf_elapsed_time_s_mean,perf_elapsed_time_s_std,perf_elapsed_time_s_cv,perf_elapsed_time_s_p05,perf_elapsed_time_s_p95,avg_memory_mb_mean,avg_memory_mb_std,avg_memory_mb_cv,avg_memory_mb_p05,avg_memory_mb_p95,avg_cpu_percent_mean,avg_cpu_percent_std,avg_cpu_percent_cv,avg_cpu_percent_p05,avg_cpu_percent_p95,mi_min_mean,mi_min_std,mi_min_cv,mi_min_p05,mi_min_p95
reruns,Stegano,claude-4.5-sonnet,5,0.9167,0.0,0.0,0.9167,0.9167,0.71578,0.00023999999999997355,0.0003352985554220201,0.7154200000000001,0.7159,0.5485,0.0,0.0,0.5485,0.5485,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98622,0.0021188676221038693,0.0021484735881485565,0.98298,0.9874,1.8308108,0.024883858940284914,0.013591715179026099,1.7953542,1.8592587999999999,36.226,0.16644518617250603,0.004594633306810193,36.082,36.478,99.14,0.4317406628984562,0.00435485841132193,98.9,99.8,0.0,0.0,0.0,0.0,0.0
reruns,Tablib,gpt-5.2,5,0.4545,0.0,0.0,0.4545,0.4545,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7099958,0.023903066099561384,0.013978435560813298,1.6784801999999999,1.734327,36.332,0.1139122469271864,0.0031353145141249147,36.233999999999995,36.502,98.4,1.4966629547095767,0.015209989377129843,97.0,100.6,0.0,0.0,0.0,0.0,0.0
reruns,Tablib,gemini-3-pro-preview,5,0.7273,0.0,0.0,0.7273,0.7273,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7154376,0.06412554542645235,0.03738145032291023,1.6598794,1.8122584,36.284,0.25663982543635033,0.007073085256210736,35.912,36.556000000000004,100.02,0.601331855134918,0.006012116128123556,99.28,100.8,0.0,0.0,0.0,0.0,0.0
reruns,Tablib,claude-4.5-sonnet,5,0.5455,0.0,0.0,0.5455,0.5455,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6882724,0.042000485157197925,0.024877789364558662,1.6554666,1.7529574,36.318,0.11052601503718541,0.003043284735866111,36.152,36.422,99.4,1.019803902718557,0.01025959660682653,98.2,100.8,0.0,0.0,0.0,0.0,0.0
reruns,Tabulate,gpt-5.2,5,0.8333,0.0,0.0,0.8333,0.8333,0.63942,0.0006209669878504141,0.0009711410150611713,0.63852,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.99516,0.005186752355761741,0.005211978330883215,0.98764,1.0,1.3820451999999999,0.05528243705698944,0.04000045516383215,1.3369128,1.466808,35.308,0.3075971391284387,0.008711825623893698,34.964,35.746,99.98,1.0590561835899002,0.010592680371973397,99.0,101.52000000000001,0.0,0.0,0.0,0.0,0.0
reruns,Tabulate,gemini-3-pro-preview,5,0.8333,0.0,0.0,0.8333,0.8333,0.52,0.0,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3764932,0.04858310296142059,0.035294836880720215,1.3170060000000001,1.4305618,36.82,0.3046309242345555,0.008273517768456152,36.414,37.184,98.22,1.1320777358467915,0.011525939073984845,97.04,99.8,0.0,0.0,0.0,0.0,0.0
reruns,Tabulate,claude-4.5-sonnet,5,0.5833,0.0,0.0,0.5833,0.5833,0.63954,0.00041761226035642494,0.0006529884922857444,0.639,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.99612,0.0035521261238869216,0.0035659620566667887,0.99148,1.0,1.3678984,0.06897278793437306,0.05042244945558314,1.3255628,1.4732748,35.467999999999996,0.02925747767665754,0.0008248978706624998,35.44,35.510000000000005,99.58,0.9927738916792701,0.009969611284186284,98.2,100.72,0.0,0.0,0.0,0.0,0.0
reruns,Termgraph,gpt-5.2,5,0.0,0.0,0.0,0.0,0.0,0.6338,0.0,0.0,0.6338,0.6338,0.6495,0.0,0.0,0.6495,0.6495,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6971266,0.02551873229296465,0.01503643410748771,1.6633828000000002,1.7257124,35.394,0.46344794745472734,0.013093969244920817,35.006,36.102,98.98,1.3862178760930781,0.01400503006762051,97.2,100.72,0.0,0.0,0.0,0.0,0.0
reruns,Termgraph,gemini-3-pro-preview,5,1.0,0.0,0.0,1.0,1.0,0.6611,0.0,0.0,0.6611,0.6611,0.7254,0.0,0.0,0.7254,0.7254,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6888501999999999,0.0482964563312879,0.02859724108821961,1.6541784,1.7626882,35.558,0.2730128202117982,0.00767795770886434,35.248,35.886,99.6,1.2,0.012048192771084338,99.0,101.4,0.0,0.0,0.0,0.0,0.0
reruns,Termgraph,claude-4.5-sonnet,5,0.0,0.0,0.0,0.0,0.0,0.6393,0.0,0.0,0.6393,0.6393,0.6646,0.0,0.0,0.6646,0.6646,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6783288,0.04736677932644358,0.028222586257498277,1.6262454,1.7457624,35.534,0.3816071278160301,0.010739211116565265,35.042,35.994,100.46,2.5048752463945183,0.024934055807231917,97.22,103.08,0.0,0.0,0.0,0.0,0.0
reruns,TheFuck,gpt-5.2,5,0.25,0.0,0.0,0.25,0.25,0.5903,0.0,0.0,0.5903,0.5903,0.6396,0.0,0.0,0.6396,0.6396,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.5865928,0.057410436331384915,0.03618473267456206,1.511651,1.637042,33.394,0.16835676404587976,0.005041527341614655,33.142,33.542,98.04,1.2403225386970904,0.01265118868520084,96.62,99.76,0.0,0.0,0.0,0.0,0.0
reruns,TheFuck,gemini-3-pro-preview,5,0.25,0.0,0.0,0.25,0.25,0.5341,0.0005621387729022289,0.0010524972344172043,0.5335,0.53486,0.7083,0.0,0.0,0.7083,0.7083,0.6667,0.0,0.0,0.6667,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99256,0.004671873285952872,0.004706892566648738,0.9873999999999999,0.99882,1.5225914,0.025141942857305203,0.016512600069398267,1.4908954,1.5535862,33.192,0.15574337867145518,0.004692196272338371,33.002,33.374,101.28,1.370255450636851,0.013529378462054216,99.28,102.58,0.0,0.0,0.0,0.0,0.0
reruns,TheFuck,claude-4.5-sonnet,5,0.9167,0.0,0.0,0.9167,0.9167,0.88388,0.001123209686567923,0.0012707716958952832,0.88214,0.8846,0.6795,0.0,0.0,0.6795,0.6795,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.99396,0.009411609851667243,0.009468801412196913,0.97938,1.0,1.3292868,0.019478717816119234,0.014653510300500414,1.3009252,1.3482906,33.128,0.17543089807670742,0.005295547514993583,32.97,33.392,100.53999999999999,2.462194143441982,0.024489697070240523,98.8,104.32,0.0,0.0,0.0,0.0,0.0
reruns,TinyDB,gpt-5.2,5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.674104,0.027749037604933267,0.016575456247003333,1.6376157999999998,1.7001426,35.794000000000004,0.3130878470972638,0.008746936556329658,35.346000000000004,36.142,98.48,1.8312837027615378,0.0185954884520871,95.86,100.54,0.0,0.0,0.0,0.0,0.0
reruns,TinyDB,gemini-3-pro-preview,5,0.1667,0.0,0.0,0.1667,0.1667,0.6559,0.0,0.0,0.6559,0.6559,0.7107,0.0,0.0,0.7107,0.7107,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6947666000000001,0.05035085290479201,0.02970960892478764,1.6370132,1.7639038,35.592,0.23726778120933237,0.0066663233650632835,35.236000000000004,35.812,100.0,1.0411532067856326,0.010411532067856326,98.47999999999999,100.98,0.0,0.0,0.0,0.0,0.0
reruns,TinyDB,claude-4.5-sonnet,5,0.5833,0.0,0.0,0.5833,0.5833,0.6406,0.0,0.0,0.6406,0.6406,0.6683,0.0,0.0,0.6683,0.6683,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7118788,0.04982594171473327,0.029105998458964076,1.668288,1.7759246,36.018,0.2412799204243895,0.0066988705765003475,35.676,36.296,99.1,1.531012736720369,0.015449169896270121,96.92,100.8,0.0,0.0,0.0,0.0,0.0
reruns,Typer,gpt-5.2,5,0.1667,0.0,0.0,0.1667,0.1667,0.7383,0.0,0.0,0.7383,0.7383,0.9397,0.0,0.0,0.9397,0.9397,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6951974,0.02898996811036534,0.017101234411028083,1.6552542000000001,1.726994,35.583999999999996,0.4133086014106172,0.011615012404749811,35.062,35.956,98.64,1.036532681587994,0.010508238864436274,97.2,99.82,0.0,0.0,0.0,0.0,0.0
reruns,Typer,gemini-3-pro-preview,5,0.0,0.0,0.0,0.0,0.0,0.7476,0.0,0.0,0.7476,0.7476,0.9655,0.0,0.0,0.9655,0.9655,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7548492,0.10475357342907213,0.059693775071426154,1.6511562,1.8982402,35.288,0.36029987510405886,0.010210266240763401,34.8,35.722,98.53999999999999,1.7895250766614028,0.01816039249707127,96.02,100.62,0.0,0.0,0.0,0.0,0.0
reruns,Typer,claude-4.5-sonnet,5,0.25,0.0,0.0,0.25,0.25,0.7451,0.0,0.0,0.7451,0.7451,0.9585,0.0,0.0,0.9585,0.9585,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7021776,0.07545664862846745,0.04432948044226845,1.6471438,1.8174258,35.392,0.1978282083020524,0.005589630659529056,35.104,35.604,98.04,0.9687104830649887,0.009880767881119835,96.64,98.98,0.0,0.0,0.0,0.0,0.0
reruns,Watchdog,gpt-5.2,5,0.0,0.0,0.0,0.0,0.0,0.6735,0.0,0.0,0.6735,0.6735,0.7596,0.0,0.0,0.7596,0.7596,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7050446,0.056853800409823095,0.03334446524731558,1.6460214,1.7881942,35.699999999999996,0.4701914503688908,0.013170628861873694,35.064,36.228,99.98,1.345213737664019,0.01345482834230865,98.22,101.64,0.0,0.0,0.0,0.0,0.0
reruns,Watchdog,gemini-3-pro-preview,5,0.0,0.0,0.0,0.0,0.0,0.6941,0.0,0.0,0.6941,0.6941,0.8169,0.0,0.0,0.8169,0.8169,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.648081,0.019677539205906824,0.011939667532061122,1.6256412,1.6731072,35.664,0.25710698162438156,0.0072091459629985855,35.474000000000004,36.056000000000004,99.44,1.5134067529914081,0.015219295585191151,98.02,101.67999999999999,0.0,0.0,0.0,0.0,0.0
reruns,Watchdog,claude-4.5-sonnet,5,0.0,0.0,0.0,0.0,0.0,0.6831,0.0,0.0,0.6831,0.6831,0.7864,0.0,0.0,0.7864,0.7864,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6837118,0.041777529028893,0.024812755383013294,1.6254376000000001,1.7330041999999999,35.634,0.4136955402225163,0.011609573447340078,35.082,36.123999999999995,100.6,1.4966629547095767,0.014877365354965972,99.0,102.6,0.0,0.0,0.0,0.0,0.0
reruns,Xmltodict,gpt-5.2,5,1.0,0.0,0.0,1.0,1.0,0.6451,0.0,0.0,0.6451,0.6451,0.6807,0.0,0.0,0.6807,0.6807,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6701268,0.0544704326562586,0.03261454918049252,1.6260494,1.7527894000000002,35.914,0.3822878496630514,0.01064453554778224,35.424,36.324,98.8,2.079422996891208,0.0210467914665102,95.67999999999999,100.72,0.0,0.0,0.0,0.0,0.0
reruns,Xmltodict,gemini-3-pro-preview,5,1.0,0.0,0.0,1.0,1.0,0.6646,0.0,0.0,0.6646,0.6646,0.7351,0.0,0.0,0.7351,0.7351,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7317218,0.06657646051090425,0.03844524017131635,1.6620078,1.8238607999999998,35.532000000000004,0.5707679037927768,0.016063489355870108,34.982,36.334,99.96000000000001,1.0781465577554854,0.010785779889510657,98.92,101.52000000000001,0.0,0.0,0.0,0.0,0.0
reruns,Xmltodict,claude-4.5-sonnet,5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6616488,0.01288702352601255,0.007755563947094326,1.6441694,1.6768422,35.402,0.30596731851621095,0.008642656305186456,35.012,35.778,98.8,1.9390719429665315,0.01962623424055194,96.4,101.4,0.0,0.0,0.0,0.0,0.0
